Sample	Label
signer37_sample73	546 
signer37_sample75	551 
signer37_sample76	557 
signer37_sample77	562 
signer37_sample78	563 
signer37_sample82	584 
signer37_sample83	586 
signer37_sample84	597 
signer37_sample85	682 
signer37_sample86	687 
signer37_sample87	690 
signer37_sample89	697 
signer37_sample93	710 
signer37_sample95	724 
signer37_sample96	731 
signer37_sample100	833 
signer37_sample102	864 
signer37_sample104	868 
signer37_sample105	878 
signer37_sample106	881 
signer37_sample107	888 
signer37_sample111	900 
signer37_sample113	908 
signer37_sample114	913 
signer37_sample115	920 
signer37_sample118	934 
signer37_sample119	943 
signer37_sample123	1069 
signer37_sample124	1108 
signer37_sample125	1109 
signer37_sample126	1122 
signer37_sample127	1123 
signer37_sample128	1124 
signer37_sample129	1125 
signer37_sample130	1139 
signer37_sample132	1146 
signer37_sample134	1157 
signer37_sample135	1159 
signer37_sample137	1171 
signer37_sample138	1173 
signer37_sample139	1176 
signer37_sample140	1186 
signer37_sample141	1193 
signer37_sample142	1194 
signer37_sample143	1209 
signer37_sample144	1213 
signer37_sample145	1248 
signer37_sample146	1348 
signer37_sample148	1387 
signer37_sample149	1388 
signer37_sample150	1391 
signer37_sample151	1393 
signer37_sample155	1404 
signer37_sample158	1435 
signer37_sample159	1439 
signer37_sample160	1445 
signer37_sample161	1450 
signer37_sample164	1475 
signer37_sample169	1614 
signer37_sample171	1632 
signer37_sample172	1638 
signer37_sample176	1715 
signer37_sample178	1741 
signer37_sample180	1777 
signer37_sample181	1780 
signer37_sample182	1799 
signer37_sample192	1854 
signer37_sample194	1856 
signer37_sample196	1861 
signer37_sample200	1876 
signer38_sample2	2 
signer38_sample4	4 
signer38_sample5	6 
signer38_sample6	9 
signer38_sample7	9 
signer38_sample8	11 
signer38_sample9	14 
signer38_sample10	14 
signer38_sample11	18 
signer38_sample12	23 
signer38_sample13	24 
signer38_sample14	28 
signer38_sample15	29 
signer38_sample16	29 
signer38_sample17	32 
signer38_sample18	34 
signer38_sample19	35 
signer38_sample20	36 
signer38_sample21	38 
signer38_sample22	39 
signer38_sample23	40 
signer38_sample25	47 
signer38_sample26	49 
signer38_sample27	50 
signer38_sample28	52 
signer38_sample29	54 
signer38_sample30	55 
signer38_sample31	58 
signer38_sample32	62 
signer38_sample33	63 
signer38_sample34	67 
signer38_sample35	68 
signer38_sample36	68 
signer38_sample37	74 
signer38_sample38	76 
signer38_sample39	78 
signer38_sample40	84 
signer38_sample42	87 
signer38_sample43	89 
signer38_sample44	97 
signer38_sample45	99 
signer38_sample46	100 
signer38_sample47	101 
signer38_sample49	111 
signer38_sample50	113 
signer38_sample51	115 
signer38_sample52	116 
signer38_sample53	117 
signer38_sample54	118 
signer38_sample55	122 
signer38_sample56	124 
signer38_sample57	127 
signer38_sample58	128 
signer38_sample59	129 
signer38_sample62	132 
signer38_sample63	136 
signer38_sample64	137 
signer38_sample65	138 
signer38_sample66	138 
signer38_sample67	143 
signer38_sample68	146 
signer38_sample69	148 
signer38_sample70	150 
signer38_sample73	154 
signer38_sample74	160 
signer38_sample76	173 
signer38_sample78	178 
signer38_sample80	184 
signer38_sample82	194 
signer38_sample84	197 
signer38_sample86	201 
signer38_sample87	202 
signer38_sample88	203 
signer38_sample89	204 
signer38_sample91	207 
signer38_sample92	208 
signer38_sample93	210 
signer38_sample99	229 
signer38_sample100	236 
signer38_sample102	244 
signer38_sample103	245 
signer38_sample105	250 
signer38_sample106	252 
signer38_sample107	253 
signer38_sample108	258 
signer38_sample109	264 
signer38_sample110	268 
signer38_sample112	272 
signer38_sample116	284 
signer38_sample117	284 
signer38_sample119	285 
signer38_sample122	290 
signer38_sample125	295 
signer38_sample126	297 
signer38_sample127	301 
signer38_sample131	307 
signer38_sample134	313 
signer38_sample136	316 
signer38_sample140	326 
signer38_sample143	336 
signer38_sample144	337 
signer38_sample145	339 
signer38_sample146	341 
signer38_sample149	348 
signer38_sample150	354 
signer38_sample151	357 
signer38_sample152	365 
signer38_sample153	367 
signer38_sample154	369 
signer38_sample155	372 
signer38_sample156	388 
signer38_sample157	389 
signer38_sample158	390 
signer38_sample159	392 
signer38_sample160	393 
signer38_sample162	395 
signer38_sample164	406 
signer38_sample166	410 
signer38_sample167	411 
signer38_sample168	412 
signer38_sample170	415 
signer38_sample171	417 
signer38_sample172	419 
signer38_sample174	424 
signer38_sample175	428 
signer38_sample176	430 
signer38_sample177	432 
signer38_sample178	434 
signer38_sample180	438 
signer38_sample181	441 
signer38_sample182	442 
signer38_sample183	446 
signer38_sample184	448 
signer38_sample185	449 
signer38_sample186	455 
signer38_sample188	461 
signer38_sample189	462 
signer38_sample191	468 
signer38_sample192	469 
signer38_sample193	473 
signer38_sample194	481 
signer38_sample195	484 
signer38_sample196	486 
signer38_sample199	490 
signer38_sample200	492 
signer38_sample201	493 
signer38_sample202	496 
signer38_sample204	500 
signer38_sample205	507 
signer38_sample206	511 
signer38_sample207	514 
signer38_sample208	515 
signer38_sample209	517 
signer38_sample210	520 
signer38_sample213	526 
signer38_sample216	540 
signer38_sample217	542 
signer38_sample218	548 
signer38_sample219	549 
signer38_sample221	553 
signer38_sample222	556 
signer38_sample223	557 
signer38_sample224	559 
signer38_sample225	561 
signer38_sample226	563 
signer38_sample228	567 
signer38_sample229	571 
signer38_sample230	583 
signer38_sample231	590 
signer38_sample232	591 
signer38_sample233	592 
signer38_sample234	602 
signer38_sample235	603 
signer38_sample236	605 
signer38_sample237	607 
signer38_sample238	608 
signer38_sample239	610 
signer38_sample241	615 
signer38_sample242	616 
signer38_sample244	619 
signer38_sample245	620 
signer38_sample246	621 
signer38_sample247	622 
signer38_sample248	623 
signer38_sample249	624 
signer38_sample250	626 
signer38_sample251	629 
signer38_sample253	646 
signer38_sample254	651 
signer38_sample256	665 
signer38_sample258	667 
signer38_sample261	687 
signer38_sample262	688 
signer38_sample263	695 
signer38_sample264	699 
signer38_sample266	702 
signer38_sample267	703 
signer38_sample268	708 
signer38_sample269	716 
signer38_sample270	722 
signer38_sample271	724 
signer38_sample272	726 
signer38_sample273	734 
signer38_sample274	735 
signer38_sample275	737 
signer38_sample276	740 
signer38_sample277	744 
signer38_sample278	745 
signer38_sample280	752 
signer38_sample281	754 
signer38_sample282	755 
signer38_sample284	773 
signer38_sample286	780 
signer38_sample289	797 
signer38_sample294	817 
signer38_sample295	820 
signer38_sample299	829 
signer38_sample301	846 
signer38_sample306	885 
signer38_sample308	909 
signer38_sample311	919 
signer38_sample313	925 
signer38_sample315	932 
signer38_sample316	933 
signer38_sample320	969 
signer38_sample321	970 
signer38_sample322	975 
signer38_sample324	977 
signer38_sample328	993 
signer38_sample329	996 
signer38_sample331	1001 
signer38_sample334	1026 
signer38_sample335	1034 
signer38_sample336	1035 
signer38_sample337	1045 
signer38_sample338	1048 
signer38_sample340	1067 
signer38_sample342	1071 
signer38_sample343	1091 
signer38_sample345	1108 
signer38_sample346	1109 
signer38_sample348	1112 
signer38_sample349	1115 
signer38_sample350	1120 
signer38_sample352	1130 
signer38_sample353	1137 
signer38_sample354	1140 
signer38_sample355	1146 
signer38_sample356	1161 
signer38_sample358	1183 
signer38_sample359	1184 
signer38_sample361	1192 
signer38_sample362	1202 
signer38_sample363	1209 
signer38_sample364	1225 
signer38_sample367	1269 
signer38_sample368	1270 
signer38_sample370	1278 
signer38_sample372	1309 
signer38_sample373	1313 
signer38_sample376	1331 
signer38_sample378	1338 
signer38_sample379	1341 
signer38_sample380	1367 
signer38_sample381	1375 
signer38_sample382	1387 
signer38_sample383	1408 
signer38_sample384	1444 
signer38_sample387	1485 
signer38_sample394	1559 
signer38_sample397	1575 
signer38_sample398	1584 
signer38_sample399	1592 
signer38_sample401	1640 
signer38_sample403	1657 
signer38_sample404	1665 
signer38_sample405	1710 
signer38_sample408	1729 
signer38_sample409	1732 
signer38_sample410	1734 
signer38_sample411	1762 
signer38_sample413	1786 
signer38_sample414	1788 
signer38_sample415	1798 
signer38_sample417	1801 
signer38_sample418	1803 
signer38_sample419	1867 
signer38_sample420	1902 
signer38_sample421	1914 
signer38_sample423	1935 
signer38_sample429	1993 
signer39_sample1	8 
signer39_sample3	14 
signer39_sample5	15 
signer39_sample6	22 
signer39_sample7	27 
signer39_sample9	31 
signer39_sample10	44 
signer39_sample11	45 
signer39_sample12	62 
signer39_sample13	97 
signer39_sample14	107 
signer39_sample15	107 
signer39_sample16	107 
signer39_sample19	120 
signer39_sample20	120 
signer39_sample21	120 
signer39_sample22	132 
signer39_sample23	132 
signer39_sample26	149 
signer39_sample27	151 
signer39_sample28	161 
signer39_sample29	175 
signer39_sample30	183 
signer39_sample31	184 
signer39_sample32	184 
signer39_sample34	196 
signer39_sample35	198 
signer39_sample37	213 
signer39_sample38	213 
signer39_sample42	225 
signer39_sample45	267 
signer39_sample46	267 
signer39_sample47	272 
signer39_sample48	272 
signer39_sample49	272 
signer39_sample51	292 
signer39_sample52	325 
signer39_sample53	325 
signer39_sample56	389 
signer39_sample58	398 
signer39_sample59	429 
signer39_sample60	434 
signer39_sample61	485 
signer39_sample63	495 
signer39_sample66	499 
signer39_sample69	545 
signer39_sample75	570 
signer39_sample76	574 
signer39_sample77	604 
signer39_sample78	629 
signer39_sample80	633 
signer39_sample81	653 
signer39_sample82	659 
signer39_sample84	674 
signer39_sample85	691 
signer39_sample89	780 
signer39_sample91	847 
signer39_sample93	863 
signer39_sample95	863 
signer39_sample97	876 
signer39_sample98	879 
signer39_sample100	895 
signer39_sample101	929 
signer39_sample102	934 
signer39_sample105	966 
signer39_sample108	991 
signer39_sample109	1028 
signer39_sample111	1087 
signer39_sample112	1087 
signer39_sample113	1096 
signer39_sample114	1113 
signer39_sample116	1121 
signer39_sample119	1158 
signer39_sample120	1169 
signer39_sample122	1208 
signer39_sample125	1210 
signer39_sample127	1233 
signer39_sample129	1400 
signer39_sample130	1414 
signer39_sample131	1424 
signer39_sample132	1460 
signer39_sample133	1496 
signer39_sample135	1525 
signer39_sample136	1525 
signer39_sample137	1554 
signer39_sample138	1587 
signer39_sample139	1593 
signer39_sample140	1593 
signer39_sample141	1595 
signer39_sample145	1617 
signer39_sample149	1842 
signer39_sample150	1842 
signer39_sample151	1842 
signer39_sample152	1859 
signer39_sample153	1862 
signer39_sample154	1862 
signer39_sample157	1995 
signer39_sample158	1995 
signer40_sample2	657 
signer40_sample3	735 
signer40_sample4	768 
signer40_sample5	866 
signer40_sample7	1340 
signer40_sample9	1433 
signer40_sample10	1492 
signer40_sample12	1574 
signer40_sample14	1836 
signer42_sample1	6 
signer42_sample2	7 
signer42_sample4	30 
signer42_sample6	49 
signer42_sample7	50 
signer42_sample8	82 
signer42_sample10	104 
signer42_sample11	135 
signer42_sample12	136 
signer42_sample13	137 
signer42_sample16	193 
signer42_sample17	194 
signer42_sample18	254 
signer42_sample19	330 
signer42_sample20	347 
signer42_sample21	348 
signer42_sample22	349 
signer42_sample25	630 
signer42_sample26	841 
signer42_sample29	1036 
signer42_sample31	1073 
signer42_sample33	1593 
signer42_sample34	1596 
signer43_sample1	196 
signer43_sample3	504 
signer43_sample4	505 
signer43_sample5	635 
signer43_sample7	832 
signer43_sample8	848 
signer43_sample9	1308 
signer43_sample10	1340 
signer45_sample1	2 
signer45_sample3	10 
signer45_sample5	39 
signer45_sample6	39 
signer45_sample7	39 
signer45_sample8	41 
signer45_sample9	64 
signer45_sample11	69 
signer45_sample12	135 
signer45_sample13	161 
signer45_sample15	172 
signer45_sample16	237 
signer45_sample17	239 
signer45_sample18	239 
signer45_sample19	239 
signer45_sample20	267 
signer45_sample22	315 
signer45_sample23	354 
signer45_sample24	354 
signer45_sample26	381 
signer45_sample27	381 
signer45_sample28	408 
signer45_sample29	408 
signer45_sample31	430 
signer45_sample34	456 
signer45_sample35	456 
signer45_sample36	467 
signer45_sample37	470 
signer45_sample39	476 
signer45_sample40	496 
signer45_sample42	546 
signer45_sample44	597 
signer45_sample45	597 
signer45_sample46	696 
signer45_sample47	737 
signer45_sample49	792 
signer45_sample52	813 
signer45_sample53	837 
signer45_sample55	888 
signer45_sample56	903 
signer45_sample58	908 
signer45_sample59	910 
signer45_sample60	928 
signer45_sample63	982 
signer45_sample64	985 
signer45_sample65	994 
signer45_sample66	1059 
signer45_sample67	1069 
signer45_sample70	1103 
signer45_sample72	1146 
signer45_sample73	1146 
signer45_sample74	1147 
signer45_sample76	1165 
signer45_sample77	1188 
signer45_sample78	1248 
signer45_sample79	1248 
signer45_sample80	1358 
signer45_sample82	1487 
signer45_sample84	1510 
signer45_sample85	1541 
signer45_sample86	1560 
signer45_sample87	1560 
signer45_sample90	1623 
signer45_sample93	1664 
signer45_sample94	1665 
signer45_sample96	1690 
signer45_sample97	1731 
signer45_sample98	1749 
signer45_sample99	1765 
signer45_sample102	1787 
signer45_sample104	1947 
signer46_sample1	3 
signer46_sample3	33 
signer46_sample4	70 
signer46_sample5	86 
signer46_sample6	105 
signer46_sample7	135 
signer46_sample8	138 
signer46_sample9	157 
signer46_sample10	175 
signer46_sample11	199 
signer46_sample13	317 
signer46_sample14	333 
signer46_sample15	350 
signer46_sample19	427 
signer46_sample20	462 
signer46_sample21	470 
signer46_sample22	545 
signer46_sample23	566 
signer46_sample24	610 
signer46_sample25	637 
signer46_sample26	725 
signer46_sample27	814 
signer46_sample28	1004 
signer46_sample29	1173 
signer46_sample30	1298 
signer46_sample31	1305 
signer46_sample32	1350 
signer46_sample33	1362 
signer46_sample34	1436 
signer46_sample35	1438 
signer46_sample36	1464 
signer46_sample37	1526 
signer46_sample38	1564 
signer46_sample39	1776 
signer47_sample1	10 
signer47_sample2	13 
signer47_sample3	17 
signer47_sample6	33 
signer47_sample8	49 
signer47_sample9	55 
signer47_sample10	66 
signer47_sample12	79 
signer47_sample13	94 
signer47_sample17	139 
signer47_sample18	164 
signer47_sample20	255 
signer47_sample21	305 
signer47_sample23	1226 
signer47_sample24	1250 
signer47_sample25	1766 
signer48_sample1	918 
signer48_sample2	941 
signer48_sample3	951 
signer48_sample4	1575 
signer48_sample5	1648 
signer50_sample1	71 
signer50_sample2	935 
signer50_sample3	1260 
signer52_sample1	1 
signer52_sample2	5 
signer52_sample4	22 
signer52_sample5	25 
signer52_sample6	37 
signer52_sample8	69 
signer52_sample9	73 
signer52_sample10	85 
signer52_sample11	102 
signer52_sample12	107 
signer52_sample13	109 
signer52_sample15	140 
signer52_sample16	141 
signer52_sample18	147 
signer52_sample19	156 
signer52_sample21	163 
signer52_sample23	222 
signer52_sample26	266 
signer52_sample27	280 
signer52_sample30	325 
signer52_sample31	335 
signer52_sample34	373 
signer52_sample35	380 
signer52_sample36	383 
signer52_sample37	409 
signer52_sample38	460 
signer52_sample39	461 
signer52_sample40	502 
signer52_sample42	535 
signer52_sample43	544 
signer52_sample44	553 
signer52_sample47	615 
signer52_sample49	681 
signer52_sample50	704 
signer52_sample53	885 
signer52_sample55	1063 
signer52_sample56	1091 
signer52_sample57	1247 
signer52_sample58	1372 
signer52_sample61	1975 
signer53_sample1	111 
signer53_sample2	283 
signer53_sample3	518 
signer53_sample5	1381 
signer53_sample6	1416 
signer56_sample1	2 
signer56_sample3	13 
signer56_sample6	19 
signer56_sample7	25 
signer56_sample9	66 
signer56_sample10	67 
signer56_sample12	92 
signer56_sample13	94 
signer56_sample14	99 
signer56_sample15	100 
signer56_sample16	101 
signer56_sample17	122 
signer56_sample18	125 
signer56_sample19	134 
signer56_sample20	147 
signer56_sample23	167 
signer56_sample24	169 
signer56_sample25	175 
signer56_sample26	177 
signer56_sample27	224 
signer56_sample28	225 
signer56_sample29	233 
signer56_sample30	248 
signer56_sample31	251 
signer56_sample32	252 
signer56_sample36	300 
signer56_sample38	303 
signer56_sample39	304 
signer56_sample40	306 
signer56_sample41	308 
signer56_sample43	312 
signer56_sample45	332 
signer56_sample46	334 
signer56_sample48	338 
signer56_sample50	394 
signer56_sample51	400 
signer56_sample52	418 
signer56_sample53	419 
signer56_sample54	422 
signer56_sample55	423 
signer56_sample56	425 
signer56_sample57	426 
signer56_sample58	427 
signer56_sample59	429 
signer56_sample60	435 
signer56_sample61	437 
signer56_sample62	438 
signer56_sample63	439 
signer56_sample64	458 
signer56_sample65	459 
signer56_sample66	462 
signer56_sample67	463 
signer56_sample68	470 
signer56_sample69	478 
signer56_sample70	497 
signer56_sample71	499 
signer56_sample72	503 
signer56_sample73	504 
signer56_sample74	508 
signer56_sample75	552 
signer56_sample77	570 
signer56_sample79	573 
signer56_sample80	578 
signer56_sample81	582 
signer56_sample82	583 
signer56_sample84	618 
signer56_sample85	624 
signer56_sample86	664 
signer56_sample89	727 
signer56_sample92	734 
signer56_sample93	737 
signer56_sample94	740 
signer56_sample95	742 
signer56_sample96	750 
signer56_sample97	754 
signer56_sample98	755 
signer56_sample102	798 
signer56_sample104	836 
signer56_sample105	843 
signer56_sample106	846 
signer56_sample109	940 
signer56_sample110	958 
signer56_sample111	961 
signer56_sample112	962 
signer56_sample114	1017 
signer56_sample115	1021 
signer56_sample116	1064 
signer56_sample117	1072 
signer56_sample118	1074 
signer56_sample119	1076 
signer56_sample120	1164 
signer56_sample121	1169 
signer56_sample122	1175 
signer56_sample125	1264 
signer56_sample126	1265 
signer56_sample127	1266 
signer56_sample128	1268 
signer56_sample130	1338 
signer56_sample131	1339 
signer56_sample132	1340 
signer56_sample133	1343 
signer56_sample135	1470 
signer56_sample137	1488 
signer56_sample139	1511 
signer56_sample141	1569 
signer56_sample142	1588 
signer56_sample152	1988 
signer56_sample153	1993 
signer57_sample1	110 
signer57_sample3	1048 
signer59_sample1	0 
signer59_sample5	7 
signer59_sample8	9 
signer59_sample10	19 
signer59_sample11	20 
signer59_sample12	20 
signer59_sample13	33 
signer59_sample14	34 
signer59_sample15	35 
signer59_sample16	35 
signer59_sample19	55 
signer59_sample20	56 
signer59_sample21	57 
signer59_sample22	58 
signer59_sample23	59 
signer59_sample24	59 
signer59_sample25	65 
signer59_sample26	72 
signer59_sample28	79 
signer59_sample30	82 
signer59_sample31	83 
signer59_sample32	84 
signer59_sample36	109 
signer59_sample37	110 
signer59_sample39	112 
signer59_sample40	143 
signer59_sample41	144 
signer59_sample42	145 
signer59_sample45	148 
signer59_sample46	149 
signer59_sample47	150 
signer59_sample48	151 
signer59_sample49	187 
signer59_sample50	188 
signer59_sample51	189 
signer59_sample52	191 
signer59_sample53	192 
signer59_sample54	193 
signer59_sample56	195 
signer59_sample57	197 
signer59_sample58	198 
signer59_sample59	199 
signer59_sample60	264 
signer59_sample61	265 
signer59_sample66	360 
signer59_sample69	363 
signer59_sample70	364 
signer59_sample71	365 
signer59_sample72	366 
signer59_sample74	368 
signer59_sample75	370 
signer59_sample81	378 
signer59_sample84	433 
signer59_sample86	493 
signer59_sample87	494 
signer59_sample89	497 
signer59_sample90	498 
signer59_sample91	499 
signer59_sample93	501 
signer59_sample94	502 
signer59_sample95	503 
signer59_sample96	504 
signer59_sample100	508 
signer59_sample101	509 
signer59_sample102	510 
signer59_sample104	513 
signer59_sample105	514 
signer59_sample106	515 
signer59_sample109	642 
signer59_sample110	651 
signer59_sample111	652 
signer59_sample112	653 
signer59_sample115	658 
signer59_sample116	660 
signer59_sample119	663 
signer59_sample120	664 
signer59_sample121	666 
signer59_sample122	668 
signer59_sample123	669 
signer59_sample124	670 
signer59_sample125	671 
signer59_sample126	672 
signer59_sample127	673 
signer59_sample128	674 
signer59_sample129	675 
signer59_sample130	676 
signer59_sample132	821 
signer59_sample135	824 
signer59_sample136	825 
signer59_sample137	826 
signer59_sample138	827 
signer59_sample139	830 
signer59_sample141	834 
signer59_sample145	839 
signer59_sample146	840 
signer59_sample151	846 
signer59_sample152	848 
signer59_sample153	850 
signer59_sample155	852 
signer59_sample156	853 
signer59_sample157	854 
signer59_sample158	855 
signer59_sample159	856 
signer59_sample162	935 
signer59_sample163	971 
signer59_sample164	991 
signer59_sample167	1055 
signer59_sample175	1064 
signer59_sample177	1066 
signer59_sample179	1068 
signer59_sample182	1076 
signer59_sample184	1079 
signer59_sample185	1080 
signer59_sample186	1081 
signer59_sample187	1084 
signer59_sample194	1320 
signer59_sample195	1321 
signer59_sample196	1322 
signer59_sample197	1325 
signer59_sample198	1326 
signer59_sample200	1329 
signer59_sample201	1331 
signer59_sample202	1332 
signer59_sample203	1334 
signer59_sample204	1335 
signer59_sample205	1337 
signer59_sample207	1339 
signer59_sample208	1342 
signer59_sample211	1346 
signer59_sample213	1348 
signer59_sample214	1350 
signer59_sample215	1351 
signer59_sample216	1352 
signer59_sample218	1356 
signer59_sample220	1362 
signer59_sample221	1366 
signer59_sample224	1370 
signer59_sample225	1371 
signer59_sample226	1479 
signer59_sample227	1580 
signer59_sample228	1581 
signer59_sample229	1633 
signer59_sample230	1634 
signer59_sample231	1636 
signer59_sample233	1640 
signer59_sample234	1641 
signer59_sample235	1643 
signer59_sample236	1645 
signer59_sample237	1650 
signer59_sample238	1651 
signer59_sample240	1653 
signer59_sample241	1654 
signer59_sample244	1658 
signer59_sample245	1660 
signer59_sample246	1661 
signer59_sample247	1663 
signer59_sample248	1664 
signer59_sample249	1665 
signer59_sample251	1670 
signer59_sample253	1672 
signer59_sample254	1675 
signer59_sample255	1680 
signer59_sample257	1684 
signer59_sample258	1685 
signer59_sample259	1687 
signer59_sample260	1694 
signer59_sample261	1697 
signer59_sample262	1700 
signer59_sample264	1702 
signer59_sample265	1703 
signer59_sample266	1705 
signer59_sample267	1707 
signer59_sample268	1708 
signer59_sample269	1709 
signer59_sample270	1710 
signer59_sample271	1721 
signer59_sample272	1722 
signer59_sample273	1725 
signer59_sample275	1734 
signer59_sample276	1740 
signer59_sample278	1855 
signer59_sample279	1868 
signer59_sample281	1914 
signer59_sample282	1928 
signer59_sample283	1935 
signer59_sample284	1942 
signer60_sample4	77 
signer60_sample5	89 
signer60_sample6	101 
signer60_sample8	117 
signer60_sample10	129 
signer60_sample12	175 
signer60_sample13	240 
signer60_sample18	341 
signer60_sample19	353 
signer60_sample20	379 
signer60_sample23	443 
signer60_sample24	443 
signer60_sample26	467 
signer60_sample27	483 
signer60_sample30	554 
signer60_sample31	623 
signer60_sample32	648 
signer60_sample36	1008 
signer60_sample38	1534 
signer60_sample39	1546 
signer63_sample1	46 
signer63_sample2	47 
signer63_sample3	48 
signer63_sample4	70 
signer63_sample7	129 
signer63_sample9	172 
signer63_sample11	247 
signer63_sample12	317 
signer63_sample13	322 
signer63_sample14	442 
signer63_sample15	448 
signer63_sample16	449 
signer63_sample17	454 
signer63_sample18	589 
signer63_sample19	603 
signer63_sample22	769 
signer63_sample24	781 
signer63_sample25	782 
signer63_sample26	969 
signer63_sample27	1217 
signer63_sample28	1227 
signer63_sample29	1249 
signer63_sample30	1517 
signer64_sample1	11 
signer64_sample3	38 
signer64_sample5	42 
signer64_sample6	53 
signer64_sample7	55 
signer64_sample8	57 
signer64_sample9	61 
signer64_sample10	78 
signer64_sample11	108 
signer64_sample12	113 
signer64_sample13	115 
signer64_sample15	142 
signer64_sample16	222 
signer64_sample17	254 
signer64_sample18	262 
signer64_sample20	275 
signer64_sample21	282 
signer64_sample22	298 
signer64_sample23	358 
signer64_sample24	369 
signer64_sample26	402 
signer64_sample27	421 
signer64_sample28	518 
signer64_sample30	717 
signer64_sample31	729 
signer64_sample34	1394 
signer64_sample35	1415 
signer66_sample1	54 
signer66_sample3	595 
signer66_sample5	861 
signer66_sample6	902 
signer66_sample7	988 
signer66_sample9	1456 
signer70_sample2	35 
signer70_sample4	146 
signer70_sample5	155 
signer70_sample6	171 
signer70_sample7	179 
signer70_sample8	254 
signer70_sample9	588 
signer70_sample10	920 
signer70_sample11	996 
signer70_sample12	1164 
signer70_sample13	1225 
signer70_sample14	1655 
signer73_sample1	1555 
signer73_sample2	1833 
signer73_sample3	1995 
signer75_sample1	114 
signer75_sample2	151 
signer75_sample4	1697 
signer77_sample1	274 
signer77_sample2	279 
signer77_sample3	457 
signer77_sample5	550 
signer77_sample6	598 
signer77_sample7	871 
signer77_sample8	883 
signer77_sample10	951 
signer77_sample11	1162 
signer77_sample12	1163 
signer77_sample13	1167 
signer77_sample14	1181 
signer77_sample15	1181 
signer77_sample16	1203 
signer77_sample18	1419 
signer77_sample19	1537 
signer78_sample1	84 
signer78_sample2	112 
signer78_sample3	511 
signer78_sample4	860 
signer78_sample5	1093 
signer78_sample6	1094 
signer82_sample1	23 
signer82_sample2	121 
signer82_sample3	133 
signer82_sample4	159 
signer82_sample6	248 
signer82_sample8	338 
signer82_sample9	392 
signer82_sample10	447 
signer82_sample11	1815 
signer88_sample1	16 
signer88_sample2	18 
signer88_sample3	31 
signer88_sample4	31 
signer88_sample5	32 
signer88_sample7	52 
signer88_sample8	75 
signer88_sample9	103 
signer88_sample10	103 
signer88_sample11	104 
signer88_sample13	137 
signer88_sample14	138 
signer88_sample15	138 
signer88_sample16	140 
signer88_sample17	142 
signer88_sample18	257 
signer88_sample19	258 
signer88_sample20	259 
signer88_sample21	260 
signer88_sample22	261 
signer88_sample23	262 
signer88_sample24	263 
signer88_sample25	345 
signer88_sample26	345 
signer88_sample27	348 
signer88_sample28	350 
signer88_sample29	354 
signer88_sample30	358 
signer88_sample35	635 
signer88_sample36	638 
signer88_sample37	640 
signer88_sample38	643 
signer88_sample39	648 
signer88_sample40	728 
signer88_sample41	802 
signer88_sample42	803 
signer88_sample43	807 
signer88_sample44	815 
signer88_sample45	1036 
signer88_sample46	1038 
signer88_sample47	1040 
signer88_sample48	1273 
signer88_sample49	1274 
signer88_sample50	1275 
signer88_sample51	1277 
signer88_sample52	1279 
signer88_sample53	1288 
signer89_sample3	51 
signer89_sample4	52 
signer89_sample6	77 
signer89_sample7	185 
signer89_sample8	189 
signer89_sample9	355 
signer89_sample10	356 
signer89_sample11	361 
signer89_sample12	367 
signer89_sample13	436 
signer89_sample15	471 
signer89_sample16	475 
signer89_sample19	497 
signer89_sample20	578 
signer89_sample21	634 
signer89_sample23	655 
signer89_sample24	657 
signer89_sample25	663 
signer89_sample26	666 
signer89_sample27	805 
signer89_sample28	818 
signer89_sample30	1043 
signer89_sample31	1054 
signer89_sample32	1055 
signer89_sample33	1058 
signer89_sample34	1157 
signer90_sample1	4 
signer90_sample2	8 
signer90_sample3	10 
signer90_sample4	12 
signer90_sample6	12 
signer90_sample7	19 
signer90_sample8	33 
signer90_sample9	34 
signer90_sample11	43 
signer90_sample12	43 
signer90_sample13	44 
signer90_sample14	53 
signer90_sample15	59 
signer90_sample16	59 
signer90_sample17	65 
signer90_sample18	76 
signer90_sample19	79 
signer90_sample20	82 
signer90_sample21	97 
signer90_sample22	120 
signer90_sample23	121 
signer90_sample24	145 
signer90_sample26	182 
signer90_sample27	183 
signer90_sample28	184 
signer90_sample29	187 
signer90_sample31	192 
signer90_sample32	199 
signer90_sample34	261 
signer90_sample35	264 
signer90_sample36	268 
signer90_sample37	272 
signer90_sample38	277 
signer90_sample39	278 
signer90_sample40	293 
signer90_sample41	294 
signer90_sample42	299 
signer90_sample43	302 
signer90_sample44	360 
signer90_sample45	363 
signer90_sample46	387 
signer90_sample47	389 
signer90_sample48	410 
signer90_sample49	418 
signer90_sample50	475 
signer90_sample51	488 
signer90_sample52	491 
signer90_sample63	631 
signer90_sample65	646 
signer90_sample68	652 
signer90_sample69	654 
signer90_sample71	658 
signer90_sample72	661 
signer90_sample73	719 
signer90_sample74	779 
signer90_sample75	809 
signer90_sample76	812 
signer90_sample78	828 
signer90_sample79	834 
signer90_sample80	840 
signer90_sample81	868 
signer90_sample82	907 
signer90_sample83	990 
signer90_sample84	1042 
signer90_sample85	1050 
signer90_sample87	1063 
signer90_sample88	1070 
signer90_sample89	1086 
signer90_sample90	1089 
signer90_sample91	1102 
signer90_sample92	1132 
signer90_sample93	1143 
